Unique Loan ID,Product,Product Type Vertical,Customer Id,Order Type,Origination Date - Vintage,GMV - USD,Down Payment Amount - USD,Loan Amount - USD,Current Loan Balance - USD,Total Paid Towards Capital - USD,Total Paid Towards Fees - USD,Amount in Arrears without fees - USD,Fees Accrued - USD,Installments in Arrears,Amount to be Caused,Installments to be Caused,1st Installment Due Date,1st Installment Amount - USD,1st Installment Completion Date,Delay for 1st Installment Payment - Days,2nd Installment Due Date,2nd Installment Amount - USD,2nd Installment Completion Date,Delay for 2nd Installment Payment - Days,3rd Installment Due Date,3rd Installment Amount - USD,3rd Installment Completion Date,Delay for 3rd Installment Payment - Days,Order Status,Loan delay - DPD,Factoring,FPD,Transaction Period,Merchant Id,User Credit Score
12388378,SPLIT_3,Deporte,EnM/5KoVP5aX/dhns1L7qg==,Follow up order,22/12/2024,89.01,44.51,44.51,0.0,44.5,0.0,0.0,0.0,0,0.0,0,05/01/2025,14.84,04/01/2025,0,19/01/2025,14.84,18/01/2025,0.0,02/02/2025,14.84,02/02/2025,0.0,CLOSED,,No,No,42,lXAVT6CVxjwpZgt2BTUsYw==,488.0
17473428,SPLIT_1,Farmacias,PG2SF4BSAKBbJ0WMENZUvQ==,Follow up order,14/03/2025,33.67,20.2,13.47,0.0,13.47,0.01,0.0,0.0,0,0.0,0,28/03/2025,13.47,25/03/2025,0,,,,,,,,,CLOSED,,No,No,14,gWXZBaws5zk4jHoUA0yQ/A==,448.0
18210911,SPLIT_3,Salud,Mxxu2lujI80KiG7AXW7NPg==,Follow up order,24/03/2025,305.12,279.22,25.9,25.9,0.0,0.0,0.0,0.0,0,25.9,3,07/04/2025,8.63,,-6,21/04/2025,8.63,,-20.0,05/05/2025,8.63,,-34.0,IN_PROGRESS,,No,No,42,R0ZCRS6R/wzL7yglV4RpuQ==,471.0
9402199,SPLIT_1,Supermercados,ttKWTPt/y2r8tb1YuIghaQ==,Follow up order,16/11/2024,33.56,13.42,20.14,0.0,20.14,0.0,0.0,0.0,0,0.0,0,30/11/2024,20.14,29/11/2024,0,,,,,,,,,CLOSED,,No,No,14,hgGt3aZTFcQEDPUysxMwGA==,9.0
9709665,SPLIT_3,Moda,AvSUgriDOb7m7v0OTFUzSg==,First order,22/11/2024,48.0,28.8,19.2,0.0,19.2,0.02,0.0,0.0,0,0.0,0,06/12/2024,6.4,06/12/2024,0,20/12/2024,6.4,17/12/2024,0.0,03/01/2025,6.4,17/12/2024,0.0,CLOSED,,No,No,42,2/yqpNtYh5RXlXcaTbafow==,394.0
9341212,SPLIT_3,Hogar,xt/afhRIBcSxX1GGuw5A2A==,Follow up order,16/11/2024,68.5,41.1,27.4,0.0,27.4,0.0,0.0,0.0,0,0.0,0,30/11/2024,9.13,26/11/2024,0,14/12/2024,9.13,26/11/2024,0.0,28/12/2024,9.13,27/12/2024,0.0,CLOSED,,No,No,42,AUEW8L9LYvqt6joqgqz0RA==,409.0
10692496,SPLIT_1,Salud,zADZwabZh3fqAIAFxmfPsw==,Follow up order,06/12/2024,32.04,12.82,19.22,0.0,19.22,0.0,0.0,0.0,0,0.0,0,20/12/2024,19.22,19/12/2024,0,,,,,,,,,CLOSED,,No,No,14,GdllIM+g8F7e4QJ16CaS6g==,421.0
14352223,SPLIT_3,Deporte,t5KH5quPjKs3GF4+u0AjGw==,First order,21/01/2025,100.01,60.01,40.0,0.0,40.0,0.0,0.0,0.0,0,0.0,0,04/02/2025,13.33,28/01/2025,0,18/02/2025,13.33,15/02/2025,0.0,04/03/2025,13.33,15/02/2025,0.0,CLOSED,,No,No,42,lXAVT6CVxjwpZgt2BTUsYw==,411.0
16758180,SPLIT_1,Restaurantes,l0JsWoT151Rwuy8yrf26hA==,Follow up order,02/03/2025,31.98,19.19,12.79,0.0,12.79,0.0,0.0,0.0,0,0.0,0,16/03/2025,12.79,14/03/2025,0,,,,,,,,,CLOSED,,No,No,14,edVTGNHhy4iY0CN4Suw8Aw==,417.0
15753008,SPLIT_3,Moda,pu+IMwZX8T2SscGakwSJRw==,Follow up order,15/02/2025,69.0,41.4,27.6,0.0,27.6,0.0,0.0,0.0,0,0.0,0,01/03/2025,9.2,26/02/2025,0,15/03/2025,9.2,15/03/2025,0.0,29/03/2025,9.2,28/03/2025,0.0,CLOSED,,No,No,42,EOOXWEV5r7449i4b36tvfQ==,430.0
12759852,SPLIT_3,Moda,hKREWfZF1TXahIAvbW0fdA==,Follow up order,24/12/2024,32.4,12.96,19.44,0.0,19.44,0.0,0.0,0.0,0,0.0,0,07/01/2025,6.48,07/01/2025,0,21/01/2025,6.48,21/01/2025,0.0,04/02/2025,6.48,01/02/2025,0.0,CLOSED,,No,No,42,jlnNtPj0MMUjz4Uoyy9Fpg==,371.0
10998401,SPLIT_3,Hogar,DU4OnE1Gw03cgiCAaqnH7Q==,Follow up order,10/12/2024,77.0,46.2,30.8,30.8,0.0,0.0,30.8,12.0,3,0.0,0,24/12/2024,10.27,,98,07/01/2025,10.27,,84.0,21/01/2025,10.27,,70.0,DELAYED,98.0,Yes,Yes,42,sM7UyEbrHq1vxbe4SYtreg==,430.0
10546214,SPLIT_3,Moda,rMZOG8RDwRi9c5g+gydZrA==,Follow up order,03/12/2024,96.96,38.78,58.18,0.0,58.18,0.0,0.0,0.0,0,0.0,0,17/12/2024,19.39,15/12/2024,0,31/12/2024,19.39,27/12/2024,0.0,14/01/2025,19.39,09/01/2025,0.0,CLOSED,,No,No,42,8Zxv9GJ4cUc2+KQvP/HREQ==,446.0
15158090,SPLIT_3,Salud,Y/2RYCWxwmvOXDE8innICw==,Follow up order,05/02/2025,80.0,48.0,32.0,0.0,32.0,0.0,0.0,0.0,0,0.0,0,19/02/2025,10.67,15/02/2025,0,05/03/2025,10.67,28/02/2025,0.0,19/03/2025,10.67,15/03/2025,0.0,CLOSED,,No,No,42,YN8NNm6lzwS0HWNfnqJI1g==,454.0
9785597,SPLIT_3,Moda,bg5pVxcIie3N86hnNoab0A==,Follow up order,23/11/2024,26.49,15.89,10.6,0.0,10.6,4.0,0.0,4.0,0,0.0,0,07/12/2024,3.53,07/12/2024,0,21/12/2024,3.53,21/12/2024,0.0,04/01/2025,3.53,07/01/2025,3.0,CLOSED,,Yes,No,42,JOtgkrN0VF34Z2mv1+6SIw==,378.0
15696459,SPLIT_3,Moda,fLwFtqo2UAdP2W91300pyA==,Follow up order,14/02/2025,26.0,15.6,10.4,0.0,10.4,4.0,0.0,4.0,0,0.0,0,28/02/2025,3.47,05/03/2025,5,14/03/2025,3.47,14/03/2025,0.0,28/03/2025,3.47,14/03/2025,0.0,CLOSED,,Yes,No,42,ebVN4b+B3ucz6yk5obXdRQ==,456.0
18516411,SPLIT_3,Servicios,aTXbRr5l8E0UVpheyOQvOg==,First order,29/03/2025,70.0,42.0,28.0,28.0,0.0,0.0,0.0,0.0,0,28.0,3,12/04/2025,9.33,,-11,26/04/2025,9.33,,-25.0,10/05/2025,9.33,,-39.0,IN_PROGRESS,,No,No,42,2j9gD9IyfTp1qPE4Oy7qmw==,403.0
17189279,SPLIT_3,Hogar,BrLo9jKzmOoEuRzy9zcb4A==,Follow up order,09/03/2025,193.69,77.48,116.21,77.48,38.74,0.0,0.0,0.0,0,77.48,2,23/03/2025,38.74,24/03/2025,1,06/04/2025,38.74,,-5.0,20/04/2025,38.74,,-19.0,IN_PROGRESS,,No,No,42,BCtlDx4vdKC7PdCpwHbPEA==,453.0
16324802,SPLIT_1,Supermercados,TFB78omxUfon4hzfU3qvkA==,Follow up order,23/02/2025,107.24,42.9,64.34,0.0,64.34,0.0,0.0,0.0,0,0.0,0,09/03/2025,64.34,08/03/2025,0,,,,,,,,,CLOSED,,No,No,14,HON0hSaqE0byLPFVNe0nnQ==,9.0
18385471,SPLIT_1,Supermercados,i62auvlbOouLK3Fg3VFJ2w==,Follow up order,27/03/2025,117.76,47.1,70.66,70.66,0.0,0.0,0.0,0.0,0,70.66,1,10/04/2025,70.66,,-9,,,,,,,,,IN_PROGRESS,,No,No,14,KiMbVcRENA/zjxd1jx8Bzw==,11.0
13120260,SPLIT_3,Moda,qzMXqPg0ZLnHNmoXd6paKw==,Follow up order,29/12/2024,30.02,12.01,18.01,0.0,18.01,0.0,0.0,0.0,0,0.0,0,12/01/2025,6.0,03/01/2025,0,26/01/2025,6.0,25/01/2025,0.0,09/02/2025,6.0,06/02/2025,0.0,CLOSED,,No,No,42,jlnNtPj0MMUjz4Uoyy9Fpg==,180.0
13397550,SPLIT_1,Supermercados,8odAroVWfvuNPQ3FYOwMRw==,Follow up order,31/12/2024,53.8,32.28,21.52,0.0,21.52,0.0,0.0,0.0,0,0.0,0,14/01/2025,21.52,14/01/2025,0,,,,,,,,,CLOSED,,No,No,14,iTsIO2xva0VuJgrBUvswTw==,464.0
17775686,SPLIT_3,Moda,9vEcYjt9RqDZgqgfsH8FVg==,Follow up order,17/03/2025,35.0,14.0,21.0,14.0,7.0,0.0,0.0,0.0,0,14.0,2,31/03/2025,7.0,31/03/2025,0,14/04/2025,7.0,,-13.0,28/04/2025,7.0,,-27.0,IN_PROGRESS,,No,No,42,KtyLyK1onMG9xgYjnLDVJQ==,424.0
15691620,SPLIT_3,Hogar,VVkAwmIRuXbYGVrsTBazRw==,Follow up order,14/02/2025,50.0,25.0,25.0,8.33,16.67,0.0,8.33,4.0,1,0.0,0,28/02/2025,8.33,28/02/2025,0,14/03/2025,8.33,15/03/2025,1.0,28/03/2025,8.33,,4.0,DELAYED,4.0,Yes,No,42,54QqRofD50uh/+aBKvorGQ==,439.0
17006577,SPLIT_1,Supermercados,9MJt3N9m4I/8eClkAlllUQ==,First order,06/03/2025,25.01,15.01,10.0,0.0,10.0,0.0,0.0,0.0,0,0.0,0,20/03/2025,10.0,18/03/2025,0,,,,,,,,,CLOSED,,No,No,14,7/vpoj5KSO4hm51Z9it8lw==,413.0
10899626,SPLIT_3,Hogar,WTK3PQRITaNQ2PcmyfmF6w==,Follow up order,08/12/2024,63.98,38.39,25.59,0.0,25.59,0.0,0.0,0.0,0,0.0,0,22/12/2024,8.53,17/12/2024,0,05/01/2025,8.53,03/01/2025,0.0,19/01/2025,8.53,19/01/2025,0.0,CLOSED,,No,No,42,YCP1aZI53vtLqP9R4u+01Q==,454.0
14038942,SPLIT_1,Supermercados,+v3pLED5dQREiKvqHxcNZA==,Follow up order,15/01/2025,18.61,11.17,7.44,0.0,7.44,0.0,0.0,0.0,0,0.0,0,29/01/2025,7.44,29/01/2025,0,,,,,,,,,CLOSED,,No,No,14,L/UxlwFFi64HbZ+aDnJg1Q==,400.0
11888901,SPLIT_3,Moda,QOSpl6ssFQw62sSzM/IHmA==,Follow up order,19/12/2024,45.0,18.0,27.0,0.0,27.0,0.0,0.0,0.0,0,0.0,0,02/01/2025,9.0,02/01/2025,0,16/01/2025,9.0,16/01/2025,0.0,30/01/2025,9.0,30/01/2025,0.0,CLOSED,,No,No,42,nuwnEjhvs50fVV1KmqV+Vg==,408.0
14869867,SPLIT_1,Supermercados,D9VXVA9WJNdkdpqK0rBHWQ==,Follow up order,31/01/2025,27.0,10.8,16.2,0.0,16.2,0.0,0.0,0.0,0,0.0,0,14/02/2025,16.2,12/02/2025,0,,,,,,,,,CLOSED,,No,No,14,iTsIO2xva0VuJgrBUvswTw==,15.0
18406134,SPLIT_3,Tecnología,mCAOqayoDFanmP0NneYGHA==,Follow up order,27/03/2025,78.03,39.02,39.02,39.02,0.0,0.0,0.0,0.0,0,39.02,3,10/04/2025,13.01,,-9,24/04/2025,13.01,,-23.0,08/05/2025,13.01,,-37.0,IN_PROGRESS,,No,No,42,usstCTJG6lDh+sNyEQMGfg==,376.0
15058228,SPLIT_3,Hogar,1CKW0asqB9E6KtHEQK1P/Q==,Follow up order,03/02/2025,155.0,93.0,62.0,0.0,62.0,0.0,0.0,0.0,0,0.0,0,17/02/2025,20.67,17/02/2025,0,03/03/2025,20.67,02/03/2025,0.0,17/03/2025,20.67,02/03/2025,0.0,CLOSED,,No,No,42,Lg75X0DM5rVojo1hyrDvpw==,422.0
17436951,SPLIT_3,Salud,0tp9STZQcu5FXdsSeh/G2A==,Follow up order,14/03/2025,36.0,14.4,21.6,14.4,7.2,0.0,0.0,0.0,0,14.4,2,28/03/2025,7.2,25/03/2025,0,11/04/2025,7.2,,-10.0,25/04/2025,7.2,,-24.0,IN_PROGRESS,,No,No,42,RCVOwF/2XIDC/P0sVr0CDA==,422.0
14296326,SPLIT_1,Restaurantes,IQiasKUD70W285ibVTH0mw==,Follow up order,19/01/2025,22.96,9.18,13.78,0.0,13.78,0.0,0.0,0.0,0,0.0,0,02/02/2025,13.78,31/01/2025,0,,,,,,,,,CLOSED,,No,No,14,edVTGNHhy4iY0CN4Suw8Aw==,6.0
17359285,SPLIT_1,Supermercados,PfXUPgxUiP90xwo/8zZRvg==,Follow up order,12/03/2025,39.64,15.86,23.78,23.78,0.0,0.0,23.78,4.0,1,0.0,0,26/03/2025,23.78,,6,,,,,,,,,DELAYED,6.0,Yes,Yes,14,iTsIO2xva0VuJgrBUvswTw==,478.0
12079685,SPLIT_3,Hogar,DUadD6sDH2wFjz9sV41AsQ==,First order,21/12/2024,130.0,78.0,52.0,0.0,52.0,0.0,0.0,0.0,0,0.0,0,04/01/2025,17.33,03/01/2025,0,18/01/2025,17.33,15/01/2025,0.0,01/02/2025,17.33,15/01/2025,0.0,CLOSED,,No,No,42,Lg75X0DM5rVojo1hyrDvpw==,496.0
9860210,SPLIT_1,Farmacias,QUCnfyoZ25hSeXvtFa6ggA==,Follow up order,24/11/2024,28.81,11.52,17.29,0.0,17.29,4.0,0.0,4.0,0,0.0,0,08/12/2024,17.29,13/12/2024,5,,,,,,,,,CLOSED,,Yes,No,14,Z+kqz6YUtrCMely1yVv4vg==,426.0
13345922,SPLIT_1,Supermercados,K3EWdw1wqM3EK3rEz2nDZw==,Follow up order,31/12/2024,36.39,14.56,21.83,0.0,21.83,0.0,0.0,0.0,0,0.0,0,14/01/2025,21.83,10/01/2025,0,,,,,,,,,CLOSED,,No,No,14,I0TxwajELzEKPx1kJyFCJA==,425.0
15206063,SPLIT_6,Hogar,xm8LFczuelxRKoOwko+oWg==,Follow up order,06/02/2025,580.0,116.0,464.0,0.0,232.0,0.0,0.0,0.0,0,0.0,0,20/02/2025,77.33,07/02/2025,0,06/03/2025,77.33,07/03/2025,1.0,20/03/2025,77.33,07/03/2025,0.0,IN_PROGRESS,,No,No,84,54QqRofD50uh/+aBKvorGQ==,456.0
16205477,SPLIT_1,Supermercados,6Jq1g+RXi3puDKZlNp/zUQ==,Follow up order,22/02/2025,55.8,27.9,27.9,0.0,27.9,0.0,0.0,0.0,0,0.0,0,08/03/2025,27.9,01/03/2025,0,,,,,,,,,CLOSED,,No,No,14,iTsIO2xva0VuJgrBUvswTw==,443.0
10047588,SPLIT_1,Supermercados,2lCNy9t8k8BlBsD57TKTjA==,Follow up order,28/11/2024,61.19,36.71,24.48,0.0,24.48,0.0,0.0,0.0,0,0.0,0,12/12/2024,24.48,10/12/2024,0,,,,,,,,,CLOSED,,No,No,14,PN1wd0fA257WikPjq7fG4A==,287.0
9098173,SPLIT_3,Moda,WcOZIXoAm0yX/leQTFwljA==,Follow up order,10/11/2024,29.92,17.95,11.97,0.0,11.94,0.02,0.0,0.02,0,0.0,0,24/11/2024,3.99,25/11/2024,1,08/12/2024,3.99,07/12/2024,0.0,22/12/2024,3.99,22/12/2024,0.0,CLOSED,,No,No,42,JOtgkrN0VF34Z2mv1+6SIw==,408.0
17441989,SPLIT_3,Hogar,OhF7LflDQTIs/UmmuTb0Aw==,Follow up order,14/03/2025,186.55,74.62,111.93,74.62,37.31,0.0,0.0,0.0,0,74.62,2,28/03/2025,37.31,28/03/2025,0,11/04/2025,37.31,,-10.0,25/04/2025,37.31,,-24.0,IN_PROGRESS,,No,No,42,YCP1aZI53vtLqP9R4u+01Q==,538.0
13946243,SPLIT_3,Moda,ssVAYGXC+vnEiNhN8+VsXg==,Follow up order,13/01/2025,40.0,20.0,20.0,0.0,20.0,0.0,0.0,0.0,0,0.0,0,27/01/2025,6.67,25/01/2025,0,10/02/2025,6.67,01/02/2025,0.0,24/02/2025,6.67,10/02/2025,0.0,CLOSED,,No,No,42,lhvDEt4ns8tzMKBk6sDEMQ==,443.0
12363534,SPLIT_3,Moda,0uG3lzL06tmjEzmElNT31Q==,Follow up order,22/12/2024,26.0,15.6,10.4,0.0,10.4,0.0,0.0,0.0,0,0.0,0,05/01/2025,3.47,29/12/2024,0,19/01/2025,3.47,29/12/2024,0.0,02/02/2025,3.47,29/12/2024,0.0,CLOSED,,No,No,42,lXAVT6CVxjwpZgt2BTUsYw==,445.0
10426793,SPLIT_3,Hogar,cIOUDljpD++uzllS/AZ3DA==,Follow up order,01/12/2024,60.7,36.42,24.28,0.0,24.28,0.0,0.0,0.0,0,0.0,0,15/12/2024,8.09,17/12/2024,2,29/12/2024,8.09,30/12/2024,1.0,12/01/2025,8.09,13/01/2025,1.0,CLOSED,,No,No,42,YCP1aZI53vtLqP9R4u+01Q==,443.0
16319381,SPLIT_1,Farmacias,XDvWIT/pSKqp9f7or69eRQ==,Follow up order,23/02/2025,35.67,14.27,21.4,0.0,21.4,0.0,0.0,0.0,0,0.0,0,09/03/2025,21.4,05/03/2025,0,,,,,,,,,CLOSED,,No,No,14,gWXZBaws5zk4jHoUA0yQ/A==,454.0
12653243,SPLIT_3,Tecnología,V4Ut9dVVzYfJOsuc2kCD/w==,Follow up order,24/12/2024,137.0,82.2,54.8,0.0,54.8,0.0,0.0,0.0,0,0.0,0,07/01/2025,18.27,07/01/2025,0,21/01/2025,18.27,14/01/2025,0.0,04/02/2025,18.27,04/02/2025,0.0,CLOSED,,No,No,42,qyDZM00IeQR8siGlx0IpaA==,452.0
13760935,SPLIT_3,Hogar,bDTE2KkCGZa72sAWrzoF0w==,Follow up order,08/01/2025,130.0,52.0,78.0,0.0,78.0,0.0,0.0,0.0,0,0.0,0,22/01/2025,26.0,21/01/2025,0,05/02/2025,26.0,01/02/2025,0.0,19/02/2025,26.0,07/02/2025,0.0,CLOSED,,No,No,42,Lg75X0DM5rVojo1hyrDvpw==,451.0
11644250,SPLIT_3,Salud,XbAmWO/QyJjKCtWyU5tMiw==,Follow up order,17/12/2024,50.49,20.2,30.29,0.0,30.29,0.0,0.0,0.0,0,0.0,0,31/12/2024,10.1,29/12/2024,0,14/01/2025,10.1,11/01/2025,0.0,28/01/2025,10.1,26/01/2025,0.0,CLOSED,,No,No,42,89ymDDhQPFSQYGpVTUyh9w==,487.0
16763583,SPLIT_1,Supermercados,YkIfIKTvwHJa83+nFCNTlQ==,Follow up order,02/03/2025,93.64,37.46,56.18,0.0,56.18,0.0,0.0,0.0,0,0.0,0,16/03/2025,56.18,15/03/2025,0,,,,,,,,,CLOSED,,No,No,14,sxn82NMel6lo3IpnTVVTmg==,396.0
15920356,SPLIT_1,Supermercados,qpXtFdrMOtWDJKb/TQAZbQ==,Follow up order,16/02/2025,15.35,6.14,9.21,0.0,9.21,0.0,0.0,0.0,0,0.0,0,02/03/2025,9.21,19/02/2025,0,,,,,,,,,CLOSED,,No,No,14,I0TxwajELzEKPx1kJyFCJA==,338.0
10574640,SPLIT_3,Moda,HfC/Jvd6yVQ5JVz9A8xhBQ==,Follow up order,04/12/2024,27.5,16.5,11.0,0.0,11.0,0.0,0.0,0.0,0,0.0,0,18/12/2024,3.67,17/12/2024,0,01/01/2025,3.67,02/01/2025,1.0,15/01/2025,3.67,16/01/2025,1.0,CLOSED,,No,No,42,DRF0aLK1R8VfODn/jvjkDg==,366.0
12594168,SPLIT_3,Moda,AMUpyCOt6Qfxb5qps9UhSg==,Follow up order,23/12/2024,52.83,21.13,31.7,0.0,31.7,4.0,0.0,4.0,0,0.0,0,06/01/2025,10.57,07/01/2025,1,20/01/2025,10.57,24/01/2025,4.0,03/02/2025,10.57,04/02/2025,1.0,CLOSED,,Yes,No,42,8Zxv9GJ4cUc2+KQvP/HREQ==,9.0
9595371,SPLIT_1,Supermercados,nJBcu3sCDcVg0YShlvpRjg==,Follow up order,19/11/2024,30.46,12.18,18.28,0.0,18.28,0.0,0.0,0.0,0,0.0,0,03/12/2024,18.28,30/11/2024,0,,,,,,,,,CLOSED,,No,No,14,iTsIO2xva0VuJgrBUvswTw==,433.0
18507430,SPLIT_1,Restaurantes,9O9wFfaQ4OAYU/UUORX7lA==,Follow up order,29/03/2025,17.45,8.72,8.72,8.72,0.0,0.0,0.0,0.0,0,8.72,1,12/04/2025,8.72,,-11,,,,,,,,,IN_PROGRESS,,No,No,14,edVTGNHhy4iY0CN4Suw8Aw==,452.0
10522540,SPLIT_3,Moda,53+JW3OqS4r1VRw1sytQNg==,Follow up order,03/12/2024,58.0,34.8,23.2,0.0,23.2,0.01,0.0,0.0,0,0.0,0,17/12/2024,7.73,10/12/2024,0,31/12/2024,7.73,19/12/2024,0.0,14/01/2025,7.73,08/01/2025,0.0,CLOSED,,No,No,42,wtPz9FbZ6yzbMYrkN+9dDA==,328.0
9142954,SPLIT_3,Moda,x9O1bBSorH9PU1vDekk1Kg==,Follow up order,11/11/2024,28.0,16.8,11.2,0.0,11.2,0.0,0.0,0.0,0,0.0,0,25/11/2024,3.73,23/11/2024,0,09/12/2024,3.73,01/12/2024,0.0,23/12/2024,3.73,14/12/2024,0.0,CLOSED,,No,No,42,sf5aEAeqoF2y1p6mKYIr3w==,415.0
13144175,SPLIT_3,Moda,vaGJxx1h9RtZCqnmECJLrQ==,Follow up order,29/12/2024,55.0,22.0,33.0,0.0,33.0,4.0,0.0,4.0,0,0.0,0,12/01/2025,11.0,14/01/2025,2,26/01/2025,11.0,26/01/2025,0.0,09/02/2025,11.0,20/02/2025,11.0,CLOSED,,Yes,No,42,oTqGA/hNUcwfg5mAME4YMw==,497.0
15917638,SPLIT_1,Farmacias,7BzT6TX+ldkVYouiA5B4Ww==,Follow up order,16/02/2025,29.18,11.67,17.51,0.0,17.51,0.0,0.0,0.0,0,0.0,0,02/03/2025,17.51,02/03/2025,0,,,,,,,,,CLOSED,,No,No,14,yHuQLuMe9Xb10iOw6fc5OQ==,504.0
15618544,SPLIT_3,Tecnología,W6VpZBvlcHwpmL1DSY6ADA==,Follow up order,13/02/2025,201.0,120.6,80.4,0.0,80.4,0.0,0.0,0.0,0,0.0,0,27/02/2025,26.8,21/02/2025,0,13/03/2025,26.8,07/03/2025,0.0,27/03/2025,26.8,21/03/2025,0.0,CLOSED,,No,No,42,qyDZM00IeQR8siGlx0IpaA==,333.0
15950959,SPLIT_3,Moda,LWL8Za5hynZE5zvmpVIdvA==,Follow up order,17/02/2025,25.0,12.5,12.5,0.0,12.5,0.0,0.0,0.0,0,0.0,0,03/03/2025,4.17,01/03/2025,0,17/03/2025,4.17,07/03/2025,0.0,31/03/2025,4.17,17/03/2025,0.0,CLOSED,,No,No,42,ELqjHrLsB16N6nyPSIKyvQ==,399.0
13524477,SPLIT_1,Farmacias,976oa+30YCCTN+JpAf01wg==,Follow up order,03/01/2025,81.6,32.64,48.96,0.0,48.96,0.0,0.0,0.0,0,0.0,0,17/01/2025,48.96,17/01/2025,0,,,,,,,,,CLOSED,,No,No,14,Babl8w0NziiA4Wz0JVhJUw==,421.0
11423899,SPLIT_3,Moda,gxoNYjJ4n6Gcfql6dUM2uA==,First order,15/12/2024,26.01,15.61,10.4,0.0,10.4,0.0,0.0,0.0,0,0.0,0,29/12/2024,3.47,28/12/2024,0,12/01/2025,3.47,10/01/2025,0.0,26/01/2025,3.47,24/01/2025,0.0,CLOSED,,No,No,42,ELqjHrLsB16N6nyPSIKyvQ==,435.0
17055667,SPLIT_1,Farmacias,DDSQFLZHsQGrHLOcIoAMRQ==,Follow up order,07/03/2025,16.52,6.61,9.91,0.0,9.91,0.0,0.0,0.0,0,0.0,0,21/03/2025,9.91,17/03/2025,0,,,,,,,,,CLOSED,,No,No,14,UBZcZYcc0RSWjW5bjXwToA==,502.0
8770672,SPLIT_1,Farmacias,baeZJPQMmnl+QOqWY6lDlw==,Follow up order,03/11/2024,29.52,17.71,11.81,0.0,11.81,0.0,0.0,0.0,0,0.0,0,17/11/2024,11.81,16/11/2024,0,,,,,,,,,CLOSED,,No,No,14,yHuQLuMe9Xb10iOw6fc5OQ==,460.0
9250511,SPLIT_1,Supermercados,NvBXt/FTR1vu0/GeasDHIA==,Follow up order,14/11/2024,29.45,14.93,14.52,0.0,14.52,0.0,0.0,0.0,0,0.0,0,28/11/2024,14.52,29/11/2024,1,,,,,,,,,CLOSED,,No,No,14,PN1wd0fA257WikPjq7fG4A==,236.0
14468809,SPLIT_1,Supermercados,CMMVPK17UZ+krsGkbHN72A==,Follow up order,23/01/2025,53.3,26.65,26.65,0.0,26.65,0.0,0.0,0.0,0,0.0,0,06/02/2025,26.65,06/02/2025,0,,,,,,,,,CLOSED,,No,No,14,PN1wd0fA257WikPjq7fG4A==,466.0
9842617,SPLIT_3,Hogar,lI87bO3cD31Q2ZI3x69IxQ==,First order,24/11/2024,145.0,87.0,58.0,0.0,48.0,0.0,0.0,1.59,0,0.0,0,08/12/2024,19.33,07/12/2024,0,22/12/2024,19.33,23/12/2024,1.0,05/01/2025,19.33,28/12/2024,0.0,CLOSED,,No,No,42,Lg75X0DM5rVojo1hyrDvpw==,460.0
18621476,SPLIT_1,Supermercados,FW2AnWmx6LeFSoVjYake6g==,Follow up order,30/03/2025,74.1,29.64,44.46,44.46,0.0,0.0,0.0,0.0,0,44.46,1,13/04/2025,44.46,,-12,,,,,,,,,IN_PROGRESS,,No,No,14,sxn82NMel6lo3IpnTVVTmg==,268.0
17055830,SPLIT_3,Moda,qClIzKOJarlMSJdiIus9hQ==,Follow up order,07/03/2025,47.49,23.75,23.75,15.83,7.92,0.0,0.0,0.0,0,15.83,2,21/03/2025,7.92,21/03/2025,0,04/04/2025,7.92,,-3.0,18/04/2025,7.92,,-17.0,IN_PROGRESS,,No,No,42,8Zxv9GJ4cUc2+KQvP/HREQ==,477.0
9754552,SPLIT_1,Supermercados,BxJmb1w0cr6ZGNlKu9jY8g==,Follow up order,23/11/2024,144.86,57.94,86.92,0.0,86.92,0.0,0.0,0.0,0,0.0,0,07/12/2024,86.92,04/12/2024,0,,,,,,,,,CLOSED,,No,No,14,iTsIO2xva0VuJgrBUvswTw==,414.0
17000242,SPLIT_3,Hogar,k36KTAjMsAOxl/SdyFSlKw==,First order,06/03/2025,150.0,90.0,60.0,20.0,40.0,0.0,0.0,0.0,0,20.0,1,20/03/2025,20.0,18/03/2025,0,03/04/2025,20.0,26/03/2025,0.0,17/04/2025,20.0,,-16.0,IN_PROGRESS,,No,No,42,Lg75X0DM5rVojo1hyrDvpw==,421.0
8729487,SPLIT_3,Deporte,xKy+8X1Y17wuR55ZnbXgOg==,First order,03/11/2024,26.01,15.61,10.4,0.0,10.4,0.0,0.0,0.0,0,0.0,0,17/11/2024,3.47,18/11/2024,1,01/12/2024,3.47,18/11/2024,0.0,15/12/2024,3.47,14/12/2024,0.0,CLOSED,,No,No,42,PuBISOvtsGh4MCLQ3dZu3Q==,441.0
13395615,SPLIT_3,Moda,WW5Z8RN+rnu93j47d0L8Ig==,Follow up order,31/12/2024,83.78,33.51,50.27,0.0,50.27,0.0,0.0,0.0,0,0.0,0,14/01/2025,16.76,13/01/2025,0,28/01/2025,16.76,27/01/2025,0.0,11/02/2025,16.76,11/02/2025,0.0,CLOSED,,No,No,42,8Zxv9GJ4cUc2+KQvP/HREQ==,486.0
